date,open,high,low,close,change,ADX,EMA_12,KAMA,MA_10,MACD,MACD_signal,MACD_hist,RSI,PSAR,SMA_20
2020/4/30,2930.91,2930.91,2892.47,2912.43,-0.92%,17.74,2836.11,2781.31,2846.19,49.84,27.55,22.29,57.87,2750.96,2776.55
2020/5/1,2869.09,2869.09,2821.61,2830.71,-2.81%,16.83,2835.28,2782.02,2841.81,45.72,31.19,14.53,52.53,2763.19,2791.74
2020/5/4,2815.01,2844.24,2797.85,2842.74,0.42%,15.69,2836.42,2782.52,2843.77,42.93,33.53,9.39,53.22,2774.69,2809.44
2020/5/5,2868.88,2898.23,2863.55,2868.44,0.90%,15.26,2841.35,2788.88,2856.96,42.3,35.29,7.01,54.72,2785.5,2819.68
2020/5/6,2883.14,2891.11,2847.65,2848.42,-0.70%,14.64,2842.44,2790.24,2861.87,39.73,36.18,3.56,53.28,2795.67,2829.13
2020/5/7,2878.26,2901.92,2876.48,2881.19,1.15%,14.2,2848.4,2793.87,2870.2,39.88,36.92,2.96,55.35,2805.22,2835.69
2020/5/8,2908.83,2932.16,2902.88,2929.8,1.69%,14.15,2860.92,2799.96,2879.51,43.42,38.22,5.2,58.29,2814.2,2842.69
2020/5/11,2915.46,2944.25,2903.44,2930.32,0.02%,14.24,2871.6,2803.15,2884.7,45.74,39.72,6.02,58.33,2822.64,2851.13
2020/5/12,2939.5,2945.82,2869.59,2870.12,-2.05%,13.79,2871.37,2803.53,2885.37,42.23,40.22,2.01,53.28,2830.57,2852.33
2020/5/13,2865.86,2874.14,2793.15,2820.0,-1.75%,13.3,2863.47,2804.69,2873.42,35.01,39.18,-4.17,49.45,2954.86,2854.16
2020/5/14,2794.54,2852.8,2766.64,2852.5,1.15%,13.17,2861.78,2805.97,2867.42,31.54,37.65,-6.11,51.87,2951.63,2856.81
2020/5/15,2829.95,2865.01,2816.78,2863.7,0.39%,12.86,2862.08,2806.98,2870.72,29.36,35.99,-6.64,52.71,2944.23,2856.27
2020/5/18,2913.86,2968.09,2913.86,2953.91,3.15%,12.69,2876.2,2815.76,2881.84,34.51,35.7,-1.19,58.92,2766.64,2862.8
2020/5/19,2948.59,2964.21,2922.35,2922.94,-1.05%,12.53,2883.39,2818.22,2887.29,35.68,35.69,-0.01,56.19,2770.67,2872.12
2020/5/20,2953.63,2980.29,2953.63,2971.61,1.67%,12.58,2896.97,2827.61,2899.61,40.07,36.57,3.5,59.38,2774.62,2880.74
2020/5/21,2969.95,2978.5,2938.57,2948.51,-0.78%,12.38,2904.9,2830.97,2906.34,41.22,37.5,3.72,57.25,2782.84,2888.27
2020/5/22,2948.05,2956.76,2933.59,2955.45,0.24%,12.11,2912.67,2832.43,2908.91,42.2,38.44,3.76,57.74,2790.74,2894.21
2020/5/26,3004.08,3021.72,2988.17,2991.77,1.23%,12.71,2924.84,2836.47,2915.05,45.38,39.83,5.55,60.3,2798.32,2899.87
2020/5/27,3015.65,3036.25,2969.75,3036.13,1.48%,12.94,2941.96,2858.41,2931.65,50.9,42.04,8.86,63.24,2811.73,2908.51
2020/5/28,3046.61,3068.67,3023.4,3029.73,-0.21%,13.56,2955.47,2892.56,2952.62,54.13,44.46,9.67,62.52,2829.69,2913.02
2020/5/29,3025.17,3049.17,2998.61,3044.31,0.48%,13.68,2969.13,2921.12,2971.81,57.21,47.01,10.2,63.54,2853.59,2919.62
2020/6/1,3038.78,3062.18,3031.54,3055.73,0.38%,13.96,2982.46,2946.47,2991.01,59.88,49.58,10.29,64.35,2875.1,2930.87
2020/6/2,3064.78,3081.07,3051.64,3080.82,0.82%,14.48,2997.59,2965.15,3003.7,63.29,52.32,10.97,66.14,2894.45,2942.77
2020/6/3,3098.9,3130.94,3098.9,3122.87,1.36%,15.58,3016.86,3009.36,3023.69,68.59,55.58,13.02,68.95,2916.85,2955.49
2020/6/4,3111.56,3128.91,3090.41,3112.35,-0.34%,16.42,3031.55,3030.07,3037.77,71.13,58.69,12.44,67.44,2946.82,2968.69
2020/6/5,3163.84,3211.72,3163.84,3193.93,2.62%,18.09,3056.53,3087.82,3062.31,78.81,62.71,16.1,72.48,2972.6,2984.32
2020/6/8,3199.92,3233.13,3196.0,3232.39,1.20%,19.84,3083.59,3140.06,3090.0,87.0,67.57,19.43,74.48,3010.86,2999.45
2020/6/9,3213.32,3222.71,3193.11,3207.18,-0.78%,21.39,3102.6,3156.66,3111.54,90.42,72.14,18.28,70.84,3050.87,3013.3
2020/6/10,3213.42,3223.27,3181.49,3190.14,-0.53%,22.55,3116.07,3162.15,3126.94,90.7,75.85,14.85,68.41,3083.67,3029.3
2020/6/11,3123.53,3123.53,2999.49,3002.1,-5.89%,21.39,3098.54,3160.52,3124.18,74.89,75.66,-0.77,48.58,3233.13,3038.4
2020/6/12,3071.04,3088.42,2984.47,3041.31,1.31%,20.49,3089.73,3159.96,3123.88,64.78,73.48,-8.7,51.72,3228.46,3047.84
2020/6/15,2993.76,3079.76,2965.66,3066.59,0.83%,19.88,3086.17,3159.4,3124.97,58.14,70.42,-12.28,53.69,3218.7,3057.99
2020/6/16,3131.0,3153.45,3076.06,3124.74,1.90%,18.65,3092.11,3158.94,3129.36,56.91,67.71,-10.81,57.93,3203.52,3066.53
2020/6/17,3136.13,3141.16,3108.03,3113.49,-0.36%,17.51,3095.4,3158.68,3128.42,54.4,65.05,-10.65,56.84,3189.24,3076.06
2020/6/18,3101.64,3120.0,3093.51,3115.34,0.06%,16.28,3098.46,3158.47,3128.72,51.96,62.43,-10.47,56.99,3175.83,3083.24
2020/6/19,3140.29,3155.53,3083.11,3097.74,-0.56%,15.61,3098.35,3156.0,3119.1,48.05,59.56,-11.5,55.12,3163.22,3090.71
2020/6/22,3094.42,3120.92,3079.39,3117.86,0.65%,14.92,3101.35,3153.89,3107.65,46.05,56.85,-10.81,56.86,3155.53,3098.83
2020/6/23,3138.7,3154.9,3127.12,3131.29,0.43%,14.77,3105.96,3153.15,3100.06,45.03,54.49,-9.46,58.03,2965.66,3105.8
2020/6/24,3114.4,3115.01,3032.13,3050.33,-2.59%,14.25,3097.4,3146.76,3086.08,37.25,51.04,-13.79,49.34,2969.44,3106.51
2020/6/25,3046.6,3086.25,3024.01,3083.76,1.10%,13.87,3095.3,3143.5,3094.25,33.41,47.51,-14.11,52.5,2973.15,3109.21
2020/6/26,3073.2,3073.73,3004.63,3009.05,-2.42%,13.78,3082.03,3141.49,3091.02,24.05,42.82,-18.77,45.65,2976.79,3107.45
2020/6/29,3018.59,3053.89,2999.74,3053.24,1.47%,13.76,3077.6,3140.82,3089.68,19.97,38.25,-18.28,49.82,2980.35,3107.33
2020/6/30,3050.2,3111.51,3047.83,3100.29,1.54%,12.79,3081.09,3140.35,3087.24,20.3,34.66,-14.36,53.88,2983.84,3108.3
2020/7/1,3105.92,3128.44,3101.17,3115.86,0.50%,12.14,3086.44,3140.24,3087.48,21.57,32.04,-10.47,55.18,2987.26,3107.95
2020/7/2,3143.64,3165.81,3124.52,3130.01,0.45%,12.1,3093.14,3140.16,3088.94,23.45,30.32,-6.88,56.37,2990.62,3108.83
2020/7/6,3155.29,3182.59,3155.29,3179.72,1.59%,12.29,3106.46,3141.59,3097.14,28.62,29.98,-1.36,60.38,2997.62,3108.12
2020/7/7,3166.44,3184.15,3142.93,3145.32,-1.08%,12.24,3112.44,3141.63,3099.89,29.6,29.91,-0.31,56.51,3008.72,3103.77
2020/7/8,3153.07,3171.8,3136.53,3169.94,0.78%,12.06,3121.29,3142.04,3103.75,31.99,30.32,1.67,58.56,3022.76,3101.91
2020/7/9,3176.17,3179.78,3115.7,3152.05,-0.56%,11.48,3126.02,3142.6,3113.92,32.08,30.67,1.4,56.48,3035.67,3100.0
2020/7/10,3152.47,3186.82,3136.22,3185.04,1.05%,11.07,3135.1,3144.96,3124.05,34.41,31.42,2.99,59.34,3047.55,3109.15
2020/7/13,3205.08,3235.32,3149.43,3155.22,-0.94%,11.52,3138.2,3146.21,3138.67,33.47,31.83,1.64,55.77,3061.47,3114.84
2020/7/14,3141.11,3200.95,3127.66,3197.52,1.34%,11.46,3147.32,3152.35,3153.1,35.72,32.61,3.11,59.5,3082.34,3121.39
2020/7/15,3225.98,3238.28,3200.76,3226.56,0.91%,12.01,3159.51,3160.25,3165.72,39.39,33.96,5.43,61.87,3100.69,3126.48
2020/7/16,3208.36,3220.39,3198.59,3215.57,-0.34%,12.46,3168.14,3164.42,3175.7,40.95,35.36,5.59,60.43,3119.96,3131.59
2020/7/17,3224.21,3233.52,3205.65,3224.73,0.28%,13.1,3176.84,3168.74,3185.17,42.43,36.77,5.65,61.24,3136.52,3137.06
2020/7/20,3224.29,3258.61,3215.16,3251.84,0.84%,14.08,3188.38,3173.24,3192.38,45.27,38.47,6.79,63.62,3150.77,3144.76
2020/7/21,3268.52,3277.29,3247.77,3257.3,0.17%,15.27,3198.98,3184.04,3203.58,47.41,40.26,7.15,64.1,3168.02,3151.73
2020/7/22,3254.86,3279.32,3253.1,3276.02,0.57%,16.4,3210.84,3195.33,3214.18,50.05,42.22,7.83,65.76,3187.69,3158.97
2020/7/23,3271.64,3279.99,3222.66,3235.66,-1.23%,16.61,3214.66,3198.25,3222.55,48.32,43.44,4.88,59.38,3206.02,3168.23
2020/7/24,3218.58,3227.26,3200.05,3215.63,-0.62%,16.22,3214.81,3198.61,3225.6,44.82,43.71,1.1,56.45,3279.99,3174.83
2020/7/27,3219.84,3241.43,3214.25,3239.41,0.74%,16.14,3218.59,3201.99,3234.02,43.46,43.66,-0.2,59.03,3278.39,3186.35
2020/7/28,3234.27,3243.72,3216.17,3218.44,-0.65%,16.11,3218.57,3202.25,3236.12,40.23,42.98,-2.75,55.89,3276.82,3194.61
2020/7/29,3227.22,3264.74,3227.22,3258.44,1.24%,16.5,3224.7,3203.57,3239.3,40.43,42.47,-2.04,60.24,3275.29,3202.51
2020/7/30,3231.76,3250.92,3204.13,3246.22,-0.38%,16.21,3228.01,3204.52,3242.37,39.15,41.8,-2.65,58.35,3273.78,3209.03
2020/7/31,3270.45,3272.17,3220.26,3271.12,0.77%,16.37,3234.64,3206.78,3247.01,39.69,41.38,-1.69,61.03,3272.31,3216.09
2020/8/3,3288.26,3302.73,3284.53,3294.61,0.72%,17.09,3243.87,3209.51,3251.28,41.53,41.41,0.12,63.43,3200.05,3221.83
2020/8/4,3289.92,3306.84,3286.37,3306.51,0.36%,17.83,3253.51,3213.01,3256.21,43.45,41.82,1.63,64.62,3202.1,3229.89
2020/8/5,3317.37,3330.77,3317.37,3327.77,0.64%,18.93,3264.93,3217.37,3261.38,46.16,42.69,3.47,66.7,3206.29,3237.78
2020/8/6,3323.17,3351.03,3318.14,3349.16,0.64%,20.28,3277.89,3235.93,3272.73,49.46,44.04,5.42,68.7,3213.76,3247.64
2020/8/7,3340.05,3352.54,3328.72,3351.28,0.06%,21.56,3289.18,3261.28,3286.3,51.65,45.56,6.09,68.9,3224.74,3255.95
2020/8/10,3356.04,3363.29,3335.44,3360.47,0.27%,22.93,3300.15,3281.68,3298.4,53.51,47.15,6.36,69.79,3237.52,3266.21
2020/8/11,3370.34,3381.01,3326.44,3333.69,-0.80%,24.47,3305.31,3291.01,3309.93,52.22,48.17,4.06,64.0,3252.61,3273.02
2020/8/12,3355.46,3387.89,3355.46,3380.35,1.40%,26.02,3316.85,3307.66,3322.12,54.34,49.4,4.94,68.85,3270.59,3280.71
2020/8/13,3372.95,3387.24,3363.35,3373.43,-0.20%,27.45,3325.56,3321.46,3334.84,54.83,50.49,4.34,67.4,3289.36,3288.6
2020/8/14,3368.66,3378.51,3361.64,3372.85,-0.02%,28.7,3332.83,3330.71,3345.01,54.54,51.3,3.24,67.27,3305.12,3296.01
2020/8/17,3380.86,3387.59,3379.22,3381.99,0.27%,30.03,3340.4,3339.0,3353.75,54.42,51.92,2.5,68.29,3318.37,3302.52
2020/8/18,3387.04,3395.06,3370.15,3389.78,0.23%,30.81,3347.99,3346.91,3362.08,54.33,52.4,1.93,69.18,3329.49,3309.14
2020/8/19,3392.51,3399.54,3369.66,3374.85,-0.44%,31.62,3352.13,3348.79,3366.79,52.45,52.41,0.03,65.42,3341.29,3314.08
2020/8/20,3360.48,3390.8,3354.69,3385.51,0.32%,31.61,3357.26,3350.68,3370.42,51.23,52.18,-0.95,66.81,3352.94,3321.58
2020/8/21,3386.01,3399.96,3379.31,3397.16,0.34%,31.84,3363.4,3353.73,3375.01,50.61,51.86,-1.25,68.3,3354.69,3330.65
2020/8/24,3418.09,3432.09,3413.13,3431.28,1.00%,32.75,3373.84,3361.49,3382.09,52.28,51.95,0.33,72.25,3363.74,3340.25
2020/8/25,3435.95,3444.21,3425.84,3443.62,0.36%,33.83,3384.58,3381.39,3393.08,53.97,52.35,1.62,73.53,3377.41,3351.5
2020/8/26,3449.97,3481.07,3444.15,3478.73,1.02%,35.43,3399.06,3403.64,3402.92,57.49,53.38,4.11,76.81,3390.77,3362.52
2020/8/27,3485.14,3501.38,3468.35,3484.55,0.17%,37.18,3412.21,3426.82,3414.03,60.05,54.71,5.33,77.31,3408.83,3374.44
2020/8/28,3494.69,3509.23,3484.32,3508.01,0.67%,38.91,3426.95,3452.07,3427.55,63.24,56.42,6.82,79.26,3427.34,3386.28
2020/8/31,3509.73,3514.77,3493.25,3500.31,-0.22%,40.58,3438.24,3464.13,3439.38,64.41,58.02,6.39,76.93,3443.72,3396.57
2020/9/1,3507.44,3528.03,3494.6,3526.65,0.75%,42.31,3451.84,3480.85,3453.07,66.69,59.75,6.94,79.19,3457.93,3407.57
2020/9/2,3543.76,3588.11,3535.23,3580.84,1.54%,44.49,3471.69,3519.88,3473.67,72.04,62.21,9.83,82.9,3471.95,3420.23
2020/9/3,3564.74,3564.85,3427.41,3455.06,-3.51%,42.69,3469.13,3517.56,3480.62,65.38,62.84,2.54,57.34,3588.11,3425.52
2020/9/4,3453.6,3479.15,3349.63,3426.96,-0.81%,39.92,3462.64,3516.36,3483.6,57.17,61.71,-4.54,53.38,3584.9,3429.3
2020/9/8,3371.88,3379.97,3329.27,3331.84,-2.78%,37.71,3442.52,3508.29,3473.66,42.5,57.87,-15.37,42.64,3575.49,3427.87
2020/9/9,3369.82,3424.77,3366.84,3398.96,2.01%,35.23,3435.82,3506.66,3469.19,35.88,53.47,-17.59,50.24,3560.71,3431.14
2020/9/10,3412.56,3425.55,3329.25,3339.19,-1.76%,33.16,3420.95,3497.43,3455.24,25.51,47.88,-22.37,44.58,3546.83,3429.08
2020/9/11,3352.7,3368.95,3310.47,3340.97,0.05%,31.55,3408.65,3488.33,3440.88,17.24,41.75,-24.51,44.78,3529.42,3427.46
2020/9/14,3363.56,3402.93,3363.56,3383.54,1.27%,29.4,3404.78,3483.62,3428.43,13.96,36.19,-22.23,49.47,3507.52,3427.99
2020/9/15,3407.73,3419.48,3389.25,3401.2,0.52%,27.5,3404.23,3480.96,3418.52,12.64,31.48,-18.84,51.32,3487.82,3428.95
2020/9/16,3411.23,3428.92,3384.45,3385.49,-0.46%,25.9,3401.35,3475.83,3404.4,10.21,27.23,-17.02,49.58,3470.08,3428.74
2020/9/17,3346.86,3375.17,3328.82,3357.01,-0.84%,24.71,3394.53,3461.76,3382.02,5.92,22.97,-17.05,46.51,3454.12,3427.84
2020/9/18,3357.38,3362.27,3292.4,3319.47,-1.12%,24.17,3382.98,3451.25,3368.46,-0.51,18.27,-18.78,42.75,3439.76,3424.54
2020/9/21,3285.57,3285.57,3229.1,3281.06,-1.16%,24.5,3367.3,3437.72,3353.87,-8.6,12.9,-21.5,39.25,3422.07,3418.74
2020/9/22,3295.75,3320.31,3270.95,3315.57,1.05%,24.1,3359.34,3436.67,3352.25,-12.09,7.9,-19.99,43.7,3395.06,3412.95
2020/9/23,3320.11,3323.35,3232.57,3236.92,-2.37%,24.21,3340.51,3413.67,3336.04,-20.96,2.13,-23.09,37.04,3371.82,3402.62
2020/9/24,3226.14,3278.7,3209.45,3246.59,0.30%,24.6,3326.06,3403.45,3326.78,-26.9,-3.68,-23.22,38.28,3351.84,3391.01
2020/9/25,3236.66,3306.88,3228.44,3298.46,1.60%,24.36,3321.81,3401.49,3322.53,-27.11,-8.36,-18.74,44.62,3329.06,3381.7
2020/9/28,3333.9,3360.74,3332.91,3351.6,1.61%,23.14,3326.4,3400.8,3319.34,-22.72,-11.24,-11.49,50.25,3209.45,3373.88
2020/9/29,3350.92,3357.92,3327.54,3335.47,-0.48%,22.09,3327.79,3398.84,3312.76,-20.32,-13.05,-7.27,48.63,3212.48,3365.64
2020/9/30,3341.21,3393.56,3340.47,3363.0,0.83%,20.54,3333.21,3398.48,3310.52,-16.0,-13.64,-2.36,51.5,3215.44,3357.46
2020/10/1,3385.87,3397.18,3361.39,3380.8,0.53%,19.15,3340.53,3398.29,3312.89,-11.02,-13.12,2.1,53.32,3222.57,3347.46
2020/10/2,3338.94,3369.1,3323.69,3348.44,-0.96%,18.35,3341.75,3397.65,3315.79,-9.57,-12.41,2.84,49.68,3233.04,3342.13
2020/10/5,3367.27,3409.57,3367.27,3408.63,1.80%,17.19,3352.04,3398.43,3328.55,-3.53,-10.63,7.1,55.73,3242.89,3341.21
2020/10/6,3408.74,3431.56,3354.54,3360.95,-1.40%,16.49,3353.41,3397.76,3333.09,-2.56,-9.02,6.46,50.54,3256.23,3342.67
2020/10/7,3384.56,3426.26,3384.56,3419.45,1.74%,15.83,3363.57,3400.54,3351.34,2.9,-6.63,9.54,55.96,3273.76,3343.69
2020/10/8,3434.28,3447.28,3428.15,3446.83,0.80%,15.58,3376.38,3406.93,3371.36,9.33,-3.44,12.77,58.27,3289.54,3349.07
2020/10/9,3459.67,3482.34,3458.07,3477.13,0.88%,15.9,3391.88,3415.75,3389.23,16.67,0.58,16.09,60.71,3308.47,3355.88
2020/10/12,3500.02,3549.85,3499.61,3534.22,1.64%,17.09,3413.78,3430.92,3407.49,26.79,5.82,20.97,64.9,3332.81,3363.41
2020/10/13,3534.01,3534.01,3500.86,3511.93,-0.63%,18.2,3428.88,3440.47,3425.14,32.64,11.19,21.45,62.12,3367.54,3368.95
2020/10/14,3515.47,3527.94,3480.55,3488.67,-0.66%,18.73,3438.08,3443.86,3437.7,34.99,15.95,19.04,59.26,3396.71,3374.11
2020/10/15,3453.72,3489.08,3440.89,3483.34,-0.15%,18.36,3445.04,3446.02,3447.96,36.01,19.96,16.05,58.6,3421.21,3380.43
2020/10/16,3493.5,3515.76,3480.45,3483.81,0.01%,18.41,3451.0,3449.64,3461.5,36.44,23.26,13.18,58.64,3440.89,3388.64
2020/10/19,3493.66,3502.42,3419.93,3426.92,-1.63%,17.28,3447.3,3449.43,3463.32,31.82,24.97,6.85,51.51,3549.85,3395.94
2020/10/20,3439.38,3476.93,3435.65,3443.12,0.47%,16.23,3446.66,3449.09,3471.54,29.13,25.8,3.33,53.25,3547.25,3402.31
2020/10/21,3439.91,3464.86,3433.06,3435.56,-0.22%,15.21,3444.95,3448.94,3473.15,26.08,25.86,0.23,52.31,3544.71,3412.25
2020/10/22,3438.5,3460.53,3415.34,3453.49,0.52%,14.34,3446.26,3448.97,3473.82,24.83,25.65,-0.82,54.38,3542.21,3422.59
2020/10/23,3464.9,3466.46,3440.45,3465.39,0.34%,13.4,3449.21,3449.13,3472.65,24.52,25.42,-0.91,55.75,3537.13,3430.94
2020/10/26,3441.42,3441.42,3364.86,3400.97,-1.86%,13.87,3441.78,3440.67,3459.32,18.85,24.11,-5.26,47.43,3532.26,3433.41
2020/10/27,3403.15,3409.51,3388.71,3390.68,-0.30%,14.31,3433.92,3432.46,3447.2,13.38,21.96,-8.58,46.24,3522.22,3436.17
2020/10/28,3342.48,3342.48,3268.89,3271.03,-3.53%,16.19,3408.86,3394.27,3425.43,-0.6,17.45,-18.06,35.21,3512.78,3431.57
2020/10/29,3277.17,3341.05,3259.82,3310.11,1.19%,18.03,3393.67,3382.91,3408.11,-8.44,12.27,-20.71,40.23,3493.27,3428.03
2020/10/30,3293.59,3304.93,3233.94,3269.96,-1.21%,19.98,3374.64,3364.85,3386.72,-17.68,6.28,-23.96,37.05,3469.92,3424.11
2020/11/2,3296.2,3330.14,3279.74,3310.24,1.23%,21.18,3364.73,3361.28,3375.06,-21.51,0.72,-22.23,42.0,3441.6,3419.19
2020/11/3,3336.25,3389.49,3336.25,3369.02,1.78%,21.03,3365.39,3361.52,3367.64,-19.57,-3.34,-16.24,48.37,3416.68,3419.59
2020/11/4,3406.46,3486.25,3405.17,3443.44,2.21%,19.74,3377.4,3361.97,3368.43,-11.9,-5.05,-6.85,55.1,3233.94,3420.79
2020/11/5,3485.74,3529.05,3485.74,3510.45,1.95%,19.11,3397.87,3364.47,3374.13,-0.4,-4.12,3.72,60.14,3238.99,3423.97
2020/11/6,3508.34,3521.58,3484.34,3509.44,-0.03%,18.51,3415.03,3366.42,3378.53,8.53,-1.59,10.12,60.03,3250.59,3425.59
2020/11/9,3583.04,3645.99,3547.48,3550.5,1.17%,19.31,3435.87,3377.71,3393.49,18.7,2.47,16.23,62.97,3261.73,3426.4
2020/11/10,3543.26,3557.22,3511.91,3545.53,-0.14%,19.49,3452.74,3388.72,3408.97,26.07,7.19,18.88,62.37,3284.78,3428.08
2020/11/11,3563.22,3581.16,3557.0,3572.66,0.77%,19.89,3471.19,3439.54,3439.14,33.7,12.49,21.21,64.37,3306.46,3432.28
2020/11/12,3562.67,3569.02,3518.58,3537.01,-1.00%,19.65,3481.32,3456.28,3461.82,36.45,17.28,19.17,59.88,3326.83,3434.97
2020/11/13,3552.57,3593.66,3552.57,3585.15,1.36%,19.69,3497.29,3493.98,3493.34,42.04,22.23,19.8,63.57,3345.98,3440.03
2020/11/16,3600.16,3628.51,3600.16,3626.91,1.16%,20.1,3517.23,3532.93,3525.01,49.26,27.64,21.62,66.46,3363.98,3450.03
2020/11/17,3610.31,3623.11,3588.68,3609.53,-0.48%,20.28,3531.43,3549.74,3549.06,52.98,32.71,20.27,64.18,3380.9,3458.35
2020/11/18,3612.09,3619.09,3567.33,3567.79,-1.16%,20.07,3537.03,3551.3,3561.5,51.95,36.56,15.4,58.95,3396.8,3464.96
2020/11/19,3559.41,3585.22,3543.84,3581.87,0.39%,19.47,3543.93,3552.81,3568.64,51.68,39.58,12.1,60.13,3411.76,3471.38
2020/11/20,3579.31,3581.23,3556.85,3557.54,-0.68%,18.91,3546.02,3552.93,3573.45,48.94,41.45,7.49,57.08,3425.81,3475.99
2020/11/23,3566.82,3589.81,3552.77,3577.59,0.56%,18.52,3550.88,3553.31,3576.16,47.83,42.73,5.1,58.93,3439.02,3484.82
2020/11/24,3594.52,3642.31,3594.52,3635.41,1.62%,18.88,3563.88,3557.64,3585.15,51.03,44.39,6.64,63.78,3451.44,3497.06
2020/11/25,3635.5,3635.5,3617.76,3629.65,-0.16%,19.22,3574.0,3559.88,3590.84,52.5,46.01,6.49,62.98,3463.11,3514.99
2020/11/27,3638.55,3644.31,3629.33,3638.35,0.24%,19.65,3583.9,3566.15,3600.98,53.74,47.56,6.19,63.72,3474.08,3531.4
2020/11/30,3634.18,3634.18,3594.39,3621.63,-0.46%,19.27,3589.7,3567.44,3604.63,52.77,48.6,4.17,61.19,3484.4,3548.99
2020/12/1,3645.87,3678.45,3645.87,3662.45,1.13%,19.57,3600.9,3569.61,3608.18,54.67,49.81,4.85,64.86,3494.09,3566.6
2020/12/2,3653.78,3670.96,3644.84,3669.01,0.18%,19.83,3611.38,3574.24,3614.13,56.05,51.06,4.99,65.42,3508.84,3581.6
2020/12/3,3668.28,3682.73,3657.17,3666.72,-0.06%,20.24,3619.89,3586.68,3624.02,56.31,52.11,4.2,65.03,3522.41,3592.76
2020/12/4,3670.94,3699.2,3670.94,3699.12,0.88%,20.86,3632.08,3603.98,3635.75,58.46,53.38,5.08,67.96,3538.44,3602.19
2020/12/7,3694.73,3697.41,3678.88,3691.96,-0.19%,21.44,3641.29,3623.64,3649.19,58.91,54.49,4.42,66.63,3557.73,3611.32
2020/12/8,3683.05,3708.45,3678.83,3702.25,0.28%,22.15,3650.67,3640.47,3661.66,59.41,55.47,3.94,67.61,3574.71,3618.91
2020/12/9,3705.98,3712.39,3660.54,3672.82,-0.79%,22.27,3654.08,3641.83,3665.4,56.77,55.73,1.04,62.0,3593.43,3625.27
2020/12/10,3659.13,3678.49,3645.18,3668.1,-0.13%,21.95,3656.23,3642.99,3669.24,53.69,55.32,-1.64,61.12,3612.47,3630.04
2020/12/11,3656.08,3665.91,3633.4,3663.46,-0.13%,21.31,3657.35,3643.53,3671.75,50.29,54.32,-4.03,60.22,3628.45,3636.37
2020/12/14,3675.27,3697.61,3645.84,3647.49,-0.44%,21.36,3655.83,3643.64,3674.34,45.78,52.61,-6.83,57.1,3633.4,3639.48
2020/12/15,3666.41,3695.29,3659.62,3694.62,1.29%,21.41,3661.8,3645.38,3677.56,45.48,51.18,-5.7,63.17,3645.84,3642.87
2020/12/16,3696.25,3711.27,3688.57,3701.17,0.18%,21.76,3667.85,3647.29,3680.77,45.25,50.0,-4.74,63.93,3656.49,3647.45
2020/12/17,3713.65,3725.12,3710.87,3722.48,0.58%,22.35,3676.26,3652.05,3686.35,46.26,49.25,-2.99,66.37,3665.43,3655.18
2020/12/18,3722.39,3726.7,3685.84,3709.41,-0.35%,22.08,3681.36,3652.66,3687.38,45.48,48.49,-3.02,63.53,3676.18,3661.56
2020/12/21,3684.28,3702.9,3636.48,3694.92,-0.39%,20.52,3683.45,3652.9,3687.67,43.19,47.43,-4.24,60.44,3726.7,3668.43
2020/12/22,3698.08,3698.26,3676.16,3687.26,-0.21%,19.07,3684.03,3653.39,3686.17,40.29,46.0,-5.71,58.82,3724.9,3673.91
2020/12/23,3693.42,3711.24,3689.28,3690.01,0.07%,18.02,3684.95,3654.1,3687.89,37.79,44.36,-6.58,59.24,3723.13,3676.64
2020/12/28,3694.03,3740.51,3689.32,3735.36,1.23%,17.73,3692.71,3660.97,3694.62,39.01,43.29,-4.28,65.54,3636.48,3681.93
2020/12/29,3750.01,3756.12,3723.31,3727.04,-0.22%,17.8,3697.99,3665.94,3700.98,38.86,42.4,-3.55,63.6,3638.56,3686.36
2020/12/30,3736.19,3744.63,3730.21,3732.04,0.13%,17.86,3703.23,3674.56,3709.43,38.7,41.66,-2.97,64.29,3643.26,3691.88
2020/12/31,3733.27,3760.2,3726.88,3756.07,0.64%,18.27,3711.36,3682.58,3715.58,40.04,41.34,-1.29,67.46,3647.78,3696.57
2021/1/4,3764.61,3769.99,3662.71,3700.65,-1.48%,17.12,3709.71,3682.66,3715.52,36.22,40.32,-4.09,55.27,3654.52,3698.15
2021/1/5,3698.02,3737.83,3695.07,3726.86,0.71%,16.06,3712.35,3682.92,3715.96,34.91,39.23,-4.33,59.04,3662.71,3701.15
2021/1/6,3712.2,3783.04,3705.34,3748.14,0.57%,15.82,3717.85,3684.93,3719.84,35.18,38.42,-3.24,61.85,3671.29,3703.61
2021/1/7,3764.71,3811.55,3764.71,3803.79,1.48%,16.15,3731.08,3697.48,3730.72,39.43,38.62,0.8,68.03,3682.47,3709.2
2021/1/8,3815.05,3826.69,3783.6,3824.68,0.55%,16.74,3745.48,3715.55,3744.46,43.97,39.69,4.28,69.99,3697.96,3715.32
2021/1/11,3803.14,3817.86,3789.02,3799.61,-0.66%,17.29,3753.8,3722.83,3755.42,45.04,40.76,4.27,64.84,3715.98,3721.66
2021/1/12,3801.62,3810.78,3776.51,3801.19,0.04%,17.4,3761.09,3726.88,3762.01,45.48,41.71,3.77,65.02,3731.48,3728.31
2021/1/13,3802.23,3820.96,3791.5,3809.84,0.23%,17.72,3768.59,3732.89,3770.29,46.0,42.56,3.43,66.01,3744.81,3735.63
